Codigo;Descricao;Descricao_B;CEP;UF;SITUACAO;TIPO_LOCALIDADE;LOC_NU_SEQUENCIAL_SUB
6241;Lagoa;Lagoa (Telêmaco Borba);84279000;PR;0;P;6754
6242;Lagoa Bonita;Lagoa Bonita (Castro);84196400;PR;0;P;5942
6243;Lagoa dos Ribas;Lagoa dos Ribas (Castro);84197300;PR;0;P;5942
6244;Lagoa Dourada;Lagoa Dourada (Ponta Grossa);84127800;PR;0;P;6471
6245;Lagoa Seca;Lagoa Seca (Guarapuava);85137400;PR;0;P;6131
6246;Lagoa Verde;Lagoa Verde (Quitandinha);83848000;PR;0;D;6509
6247;Lagoinha;Lagoinha (Telêmaco Borba);84279200;PR;0;P;6754
6248;Lajeado;Lajeado (Castro);84198700;PR;0;P;5942
6249;Lajeado;Lajeado (Ponta Grossa);84125300;PR;0;P;6471
6250;Lajeado;Lajeado (São Mateus do Sul);83910000;PR;0;D;6674
6251;Lajeado Bonito;Lajeado Bonito (Ortigueira);84360000;PR;0;D;6390
6252;Lajeado Grande;Lajeado Grande (Guarapuava);85132000;PR;0;P;6131
6253;Lambari;Lambari (Sapopema);84295000;PR;0;D;6708
6254;Lapa;Lapa;83750000;PR;0;M;0
6255;Laranja Azeda;Laranja Azeda (Telêmaco Borba);84277400;PR;0;P;6754
6256;Laranjal;Laranjal;85275000;PR;0;M;0
6257;Laranjeiras do Sul;Laranjeiras do Sul;;PR;1;M;0
6258;Lavra;Lavra (Campo Largo);83649300;PR;0;P;5911
6259;Lavrinha;Lavrinha (Guarapuava);85102000;PR;0;P;6131
6260;Lavrinha;Lavrinha (Pinhalão);84928000;PR;0;D;6448
6261;Leópolis;Leópolis;86330000;PR;0;M;0
6262;Lerroville;Lerroville (Londrina);86123000;PR;0;D;6268
6263;Lidianópolis;Lidianópolis;86865000;PR;0;M;0
6264;Lindoeste;Lindoeste;85826000;PR;0;M;0
6265;Linha Giacomini;Linha Giacomini (Toledo);85926650;PR;0;P;6770
6266;Loanda;Loanda;87900000;PR;0;M;0
6267;Lobato;Lobato;86790000;PR;0;M;0
6268;Londrina;Londrina;;PR;1;M;0
6269;Lopei;Lopei (Toledo);85927800;PR;0;P;6770
6270;Lovat;Lovat (Umuarama);87520000;PR;0;D;6794
6271;Luar;Luar (São João do Ivaí);86931000;PR;0;D;6640
6272;Luiziana;Luiziana;87290000;PR;0;M;0
6273;Lunardelli;Lunardelli;86935000;PR;0;M;0
6274;Lupionópolis;Lupionópolis;86635000;PR;0;M;0
6275;Macaco;Macaco (Castro);84198600;PR;0;P;5942
6276;Macucos;Macucos (Guarapuava);85134000;PR;0;P;6131
6277;Mairá;Mairá (Lupionópolis);86638000;PR;0;D;6274
6278;Maitá;Maitá (Guarapuava);85137100;PR;0;P;6131
6279;Mallet;Mallet;84570000;PR;0;M;0
6280;Malu;Malu (Terra Boa);87245000;PR;0;D;6758
6281;Mamborê;Mamborê;87340000;PR;0;M;0
6282;Mandaçaia;Mandaçaia (Guarapuava);85138000;PR;0;P;6131
6283;Mandaguaçu;Mandaguaçu;87160000;PR;0;M;0
6284;Mandaguari;Mandaguari;86975000;PR;0;M;0
6285;Mandiocaba;Mandiocaba (Paranavaí);87729400;PR;0;P;6420
6286;Mandirituba;Mandirituba;83800000;PR;0;M;0
6287;Manfrinópolis;Manfrinópolis;85628000;PR;0;M;0
6288;Mangueirinha;Mangueirinha;85540000;PR;0;M;0
6289;Manoel Ribas;Manoel Ribas;85260000;PR;0;M;0
6290;Marabá;Marabá (Tuneiras do Oeste);87458000;PR;0;D;6787
6291;Maracanã;Maracanã (Castro);84197500;PR;0;P;5942
6292;Marajó;Marajó (Nova Aurora);85412000;PR;0;D;6356
6293;Maravilha;Maravilha (Londrina);86110000;PR;0;D;6268
6294;Maravilha;Maravilha (Realeza);85775000;PR;0;D;6513
6295;Marcelino;Marcelino (São José dos Pinhais);83168000;PR;0;D;6656
6296;Marcionópolis;Marcionópolis (Santo Antônio do Sudoeste);85720000;PR;0;D;6609
6297;Marechal Cândido Rondon;Marechal Cândido Rondon;85960000;PR;0;M;0
6298;Margarida;Margarida (Marechal Cândido Rondon);85974000;PR;0;D;6297
6299;Maria Helena;Maria Helena;87480000;PR;0;M;0
6300;Maria Luiza;Maria Luiza (Paranaguá);83251750;PR;0;P;6418
6301;Marialva;Marialva;86990000;PR;0;M;0
6302;Mariental;Mariental (Lapa);83760000;PR;0;D;6254
6303;Marilândia do Sul;Marilândia do Sul;86825000;PR;0;M;0
6304;Marilena;Marilena;87960000;PR;0;M;0
6305;Marilu;Marilu (Iretama);87282000;PR;0;D;6180
6306;Mariluz;Mariluz;87470000;PR;0;M;0
6307;Marimbondo;Marimbondo (Siqueira Campos);84943000;PR;0;D;6734
6308;Maringá;Maringá;;PR;1;M;0
6309;Mariópolis;Mariópolis;85525000;PR;0;M;0
6310;Maripá;Maripá;85955000;PR;0;M;0
6311;Maristela;Maristela (Alto Paraná);87753000;PR;0;D;5755
6312;Mariza;Mariza (São Pedro do Ivaí);86947000;PR;0;D;6688
6313;Marmelândia;Marmelândia (Realeza);85778000;PR;0;D;6513
6314;Marmeleiro;Marmeleiro;85615000;PR;0;M;0
6315;Marquês de Abrantes;Marquês de Abrantes (Tunas do Paraná);83485000;PR;0;D;6786
6316;Marquinho;Marquinho;85168000;PR;0;M;0
6317;Marrecas;Marrecas (Guarapuava);85112000;PR;0;P;6131
6318;Martins;Martins (Araucária);83729800;PR;0;P;5789
6319;Marumbi;Marumbi;86910000;PR;0;M;0
6320;Matelândia;Matelândia;85887000;PR;0;M;0
6321;Matinhos;Matinhos;83260000;PR;0;M;0
6322;Matinhos;Matinhos (Guarapuava);85117000;PR;0;P;6131
6323;Mato Queimado;Mato Queimado (Ponta Grossa);84127400;PR;0;P;6471
6324;Mato Rico;Mato Rico;85240000;PR;0;M;0
6325;Mauá da Serra;Mauá da Serra;86828000;PR;0;M;0
6326;Medianeira;Medianeira;85884000;PR;0;M;0
6327;Meia-Lua;Meia-Lua (Almirante Tamandaré);83533000;PR;0;P;5746
6328;Memória;Memória (Toledo);85927700;PR;0;P;6770
6329;Mendeslândia;Mendeslândia (Nossa Senhora das Graças);86685000;PR;0;D;6349
6330;Mercedes;Mercedes;85998000;PR;0;M;0
6331;Mirador;Mirador;87840000;PR;0;M;0
6332;Miranda;Miranda (Telêmaco Borba);84279600;PR;0;P;6754
6333;Mirante do Piquiri;Mirante do Piquiri (Alto Piquiri);87590000;PR;0;D;5756
6334;Miraselva;Miraselva;86615000;PR;0;M;0
6335;Missal;Missal;85890000;PR;0;M;0
6336;Monjolinho;Monjolinho (Ortigueira);84370000;PR;0;D;6390
6337;Monte Real;Monte Real (Santo Antônio da Platina);86435000;PR;0;D;6604
6338;Moreira Sales;Moreira Sales;87370000;PR;0;M;0
6339;Morretes;Morretes;83350000;PR;0;M;0
6340;Morro Alto;Morro Alto (São José dos Pinhais);83157000;PR;0;P;6656
6341;Morro Inglês;Morro Inglês (Paranaguá);83251650;PR;0;P;6418
6342;Munhoz de Melo;Munhoz de Melo;86760000;PR;0;M;0
6343;Natingui;Natingui (Ortigueira);84390000;PR;0;D;6390
6344;Nilza;Nilza (Iporã);87562000;PR;0;D;6175
6345;Nordestina;Nordestina (Amaporã);87855000;PR;0;D;5764
6346;Nossa Senhora Aparecida;Nossa Senhora Aparecida (Andirá);86383000;PR;0;D;5768
6347;Nossa Senhora da Aparecida;Nossa Senhora da Aparecida (Rolândia);86607000;PR;0;D;6554
6348;Nossa Senhora da Candelária;Nossa Senhora da Candelária (Bandeirantes);86365000;PR;0;D;5805
6349;Nossa Senhora das Graças;Nossa Senhora das Graças;86680000;PR;0;M;0
6350;Nossa Senhora de Lourdes;Nossa Senhora de Lourdes (Cascavel);85824650;PR;0;P;5941
6351;Nossa Senhora do Carmo;Nossa Senhora do Carmo (Pato Branco);85514550;PR;0;P;6427
6352;Nova Aliança do Ivaí;Nova Aliança do Ivaí;87790000;PR;0;M;0
6353;Nova Altamira;Nova Altamira (Faxinal);86842000;PR;0;D;6061
6354;Nova América da Colina;Nova América da Colina;86230000;PR;0;M;0
6355;Nova Amoreira;Nova Amoreira (Marilândia do Sul);86826000;PR;0;D;6303
6356;Nova Aurora;Nova Aurora;85410000;PR;0;M;0
6357;Nova Bilac;Nova Bilac (Floraí);87188000;PR;0;D;6082
6358;Nova Brasília;Nova Brasília (Araruna);87262000;PR;0;D;5788
6359;Nova Brasília;Nova Brasília (Toledo);85926600;PR;0;P;6770
6360;Nova Brasília do Itararé;Nova Brasília do Itararé (Carlópolis);86425000;PR;0;D;5938
6361;Nova Cantu;Nova Cantu;87330000;PR;0;M;0
6362;Nova Concórdia;Nova Concórdia (Francisco Beltrão);85609000;PR;0;D;6094
6363;Nova Concórdia;Nova Concórdia (Toledo);85927500;PR;0;P;6770
6364;Nova Esperança;Nova Esperança;87600000;PR;0;M;0
6365;Nova Esperança do Sudoeste;Nova Esperança do Sudoeste;85635000;PR;0;M;0
6366;Nova Fátima;Nova Fátima;86310000;PR;0;M;0
6367;Nova Laranjeiras;Nova Laranjeiras;85350000;PR;0;M;0
6368;Nova Londrina;Nova Londrina;87970000;PR;0;M;0
6369;Nova Lourdes;Nova Lourdes (São João);85572000;PR;0;D;6633
6370;Nova Olímpia;Nova Olímpia;87490000;PR;0;M;0
6371;Nova Prata do Iguaçu;Nova Prata do Iguaçu;85685000;PR;0;M;0
6372;Nova Riqueza;Nova Riqueza (Pinhal de São Bento);85729000;PR;0;P;6446
6373;Nova Santa Bárbara;Nova Santa Bárbara;86250000;PR;0;M;0
6374;Nova Santa Rosa;Nova Santa Rosa;85930000;PR;0;M;0
6375;Nova Tebas;Nova Tebas;85250000;PR;0;M;0
6376;Nova Tirol;Nova Tirol (Piraquara);83319300;PR;0;P;6460
6377;Nova Videira;Nova Videira (Toledo);85926950;PR;0;P;6770
6378;Novo Horizonte;Novo Horizonte (Cascavel);85822600;PR;0;P;5941
6379;Novo Horizonte;Novo Horizonte (Marechal Cândido Rondon);85978000;PR;0;D;6297
6380;Novo Itacolomi;Novo Itacolomi;86895000;PR;0;M;0
6381;Novo Jardim;Novo Jardim (Japira);84923000;PR;0;D;6217
6382;Novo Sarandi;Novo Sarandi (Toledo);85927000;PR;0;D;6770
6383;Novo Sobradinho;Novo Sobradinho (Toledo);85925000;PR;0;D;6770
6384;Novo Três Passos;Novo Três Passos (Marechal Cândido Rondon);85975000;PR;0;D;6297
6385;Olaria;Olaria (Cascavel);85824500;PR;0;P;5941
6386;Olaria;Olaria (Telêmaco Borba);84277900;PR;0;P;6754
6387;Olho Agudo;Olho Agudo (São José dos Pinhais);83160000;PR;0;P;6656
6388;Olho d'Água;Olho d'Água (Castro);84198300;PR;0;P;5942
6389;Oroité;Oroité (Iporã);87564000;PR;0;D;6175
6390;Ortigueira;Ortigueira;84350000;PR;0;M;0
6391;Ourilândia;Ourilândia (Barbosa Ferraz);86968000;PR;0;D;5809
6392;Ourizona;Ourizona;87170000;PR;0;M;0
6393;Ouro Verde do Oeste;Ouro Verde do Oeste;85933000;PR;0;M;0
6394;Ouro Verde do Piquiri;Ouro Verde do Piquiri (Corbélia);85422000;PR;0;D;5995
6395;Padre Ponciano;Padre Ponciano (Coronel Domingos Soares);85559000;PR;0;D;5997
6396;Paiçandu;Paiçandu;87140000;PR;0;M;0
6397;Paiol de Baixo;Paiol de Baixo (Campina Grande do Sul);83440000;PR;0;D;5906
6398;Paiol Queimado;Paiol Queimado (Castro);84197000;PR;0;P;5942
6400;Paiquerê;Paiquerê (Londrina);86112000;PR;0;D;6268
6401;Palmas;Palmas;85555000;PR;0;M;0
6402;Palmeira;Palmeira;84130000;PR;0;M;0
6403;Palmeirinha;Palmeirinha (Castro);84196800;PR;0;P;5942
6404;Palmeirinha;Palmeirinha (Guarapuava);85118000;PR;0;D;6131
6405;Palmira;Palmira (São João do Triunfo);84155000;PR;0;D;6642
6406;Palmital;Palmital;85270000;PR;0;M;0
6407;Palmital;Palmital (Castro);84196700;PR;0;P;5942
6408;Palmital de São Silvestre;Palmital de São Silvestre (Campo Largo);83646000;PR;0;D;5911
6409;Palmitópolis;Palmitópolis (Nova Aurora);85413000;PR;0;D;6356
6410;Palotina;Palotina;85950000;PR;0;M;0
6411;Panema;Panema (Santa Mariana);86358000;PR;0;D;6589
6412;Pangaré;Pangaré (Quitandinha);83845000;PR;0;D;6509
6413;Papagaios Novos;Papagaios Novos (Palmeira);84135000;PR;0;D;6402
6414;Paraíso do Norte;Paraíso do Norte;87780000;PR;0;M;0
6415;Paraná d'Oeste;Paraná d'Oeste (Moreira Sales);87375000;PR;0;D;6338
6416;Paranacity;Paranacity;87660000;PR;0;M;0
6417;Paranagi;Paranagi (Sertaneja);86345000;PR;0;D;6727
6418;Paranaguá;Paranaguá;;PR;1;M;0
6419;Paranapoema;Paranapoema;87680000;PR;0;M;0
6420;Paranavaí;Paranavaí;;PR;1;M;0
6421;Passa Una;Passa Una (Araucária);83729200;PR;0;P;5789
6422;Passo da Ilha;Passo da Ilha (Pato Branco);85514700;PR;0;P;6427
6423;Passo dos Pupos;Passo dos Pupos (Ponta Grossa);84126300;PR;0;P;6471
6424;Passo Fundo;Passo Fundo (Campo Largo);83649600;PR;0;P;5911
6425;Passo Liso;Passo Liso (Laranjeiras do Sul);85330000;PR;0;D;6257
6426;Pato Bragado;Pato Bragado;85948000;PR;0;M;0
6427;Pato Branco;Pato Branco;;PR;1;M;0
6428;Patos Velhos;Patos Velhos (Prudentópolis);84410000;PR;0;D;6498
6429;Pau d'Alho do Sul;Pau d'Alho do Sul (Assaí);86224000;PR;0;D;5796
6430;Paula Freitas;Paula Freitas;84630000;PR;0;M;0
6431;Paulistânia;Paulistânia (Alto Piquiri);87588000;PR;0;D;5756
6432;Paulo Frontin;Paulo Frontin;84635000;PR;0;M;0
6433;Peabiru;Peabiru;87250000;PR;0;M;0
6434;Pedra Branca do Araraquara;Pedra Branca do Araraquara (Guaratuba);83290000;PR;0;D;6135
6435;Pedras;Pedras (Castro);84193700;PR;0;P;5942
6436;Pedro Lustosa;Pedro Lustosa (Reserva do Iguaçu);85198000;PR;0;D;6519
6437;Pelado;Pelado (Guarapuava);85128000;PR;0;P;6131
6438;Perobal;Perobal;87538000;PR;0;M;0
6439;Pérola;Pérola;87540000;PR;0;M;0
6440;Pérola d'Oeste;Pérola d'Oeste;85740000;PR;0;M;0
6441;Pérola Independente;Pérola Independente (Maripá);85958000;PR;0;D;6310
6442;Piassuguera;Piassuguera (Paranaguá);83251500;PR;0;P;6418
6443;Piên;Piên;83860000;PR;0;M;0
6444;Pinaré;Pinaré (Cruz Machado);84625000;PR;0;D;6008
6445;Pinhais;Pinhais;;PR;1;M;0
6446;Pinhal de São Bento;Pinhal de São Bento;85727000;PR;0;M;0
6448;Pinhalão;Pinhalão;84925000;PR;0;M;0
6449;Pinhalzinho;Pinhalzinho (Apucarana);86818500;PR;0;P;5780
6450;Pinhalzinho;Pinhalzinho (Cascavel);85824700;PR;0;P;5941
6451;Pinhalzinho;Pinhalzinho (Enéas Marques);85634000;PR;0;D;6046
6452;Pinhalzinho;Pinhalzinho (Goioxim);85167000;PR;0;D;6109
6453;Pinhalzinho;Pinhalzinho (Pinhão);85190000;PR;0;D;6454
6454;Pinhão;Pinhão;85170000;PR;0;M;0
6455;Pinheiro;Pinheiro (Capanema);85767000;PR;0;D;5920
6456;Piquirivaí;Piquirivaí (Campo Mourão);87318000;PR;0;D;5914
6457;Piracema;Piracema (Paranavaí);87729200;PR;0;P;6420
6458;Piraí do Sul;Piraí do Sul;84240000;PR;0;M;0
6459;Pirapó;Pirapó (Apucarana);86818000;PR;0;D;5780
6460;Piraquara;Piraquara;;PR;1;M;0
6461;Piriquitos;Piriquitos (Ponta Grossa);84105000;PR;0;D;6471
6462;Pitanga;Pitanga;85200000;PR;0;M;0
6463;Pitangueiras;Pitangueiras;86613000;PR;0;M;0
6464;Pitangui;Pitangui (Ponta Grossa);84125500;PR;0;P;6471
6465;Planaltina do Paraná;Planaltina do Paraná;87860000;PR;0;M;0
6466;Planalto;Planalto;85750000;PR;0;M;0
6467;Pocinho;Pocinho (Barbosa Ferraz);86962000;PR;0;D;5809
6468;Pocinho;Pocinho (Ponta Grossa);84125800;PR;0;P;6471
6469;Poema;Poema (Nova Tebas);85255000;PR;0;D;6375
6470;Ponta do Pasto;Ponta do Pasto (Paranaguá);83251300;PR;0;P;6418
6471;Ponta Grossa;Ponta Grossa;;PR;1;M;0
6472;Pontal do Paraná;Pontal do Paraná;83255000;PR;0;M;0
6473;Porecatu;Porecatu;86160000;PR;0;M;0
6474;Portão;Portão (Cascavel);85824900;PR;0;P;5941
6475;Porteira Preta;Porteira Preta (Fênix);86955000;PR;0;D;6072
6476;Porto Amazonas;Porto Amazonas;84140000;PR;0;M;0
6477;Porto Barreiro;Porto Barreiro;85345000;PR;0;M;0
6478;Porto Belo;Porto Belo (Foz do Iguaçu);85874000;PR;0;P;6091
6479;Porto Brasílio;Porto Brasílio (Querência do Norte);87940000;PR;0;D;6506
6480;Porto Camargo;Porto Camargo (Icaraíma);87532000;PR;0;D;6152
6481;Porto de Cima;Porto de Cima (Morretes);83360000;PR;0;D;6339
6482;Porto Meira;Porto Meira (Foz do Iguaçu);85874400;PR;0;P;6091
6483;Porto Mendes;Porto Mendes (Marechal Cândido Rondon);85976000;PR;0;D;6297
6484;Porto Rico;Porto Rico;87950000;PR;0;M;0
6485;Porto San Juan;Porto San Juan (Foz do Iguaçu);85874700;PR;0;P;6091
6486;Porto Santana;Porto Santana (Porto Barreiro);85348000;PR;0;D;6477
6487;Porto São Carlos;Porto São Carlos (São Carlos do Ivaí);87775000;PR;0;D;6616
6488;Porto São José;Porto São José (São Pedro do Paraná);87957000;PR;0;D;6689
6489;Porto Vitória;Porto Vitória;84610000;PR;0;M;0
6490;Prado Ferreira;Prado Ferreira;86618000;PR;0;M;0
6491;Pranchita;Pranchita;85730000;PR;0;M;0
6492;Prata;Prata (Cambé);86198000;PR;0;D;5895
6493;Prata Um;Prata Um (Telêmaco Borba);84277200;PR;0;P;6754
6494;Presidente Castelo Branco;Presidente Castelo Branco;87180000;PR;0;M;0
6495;Presidente Kennedy;Presidente Kennedy (Verê);85587000;PR;0;D;6809
6496;Primeiro de Maio;Primeiro de Maio;86140000;PR;0;M;0
6497;Progresso;Progresso (Francisco Beltrão);85609400;PR;0;P;6094
6498;Prudentópolis;Prudentópolis;84400000;PR;0;M;0
6499;Pulinópolis;Pulinópolis (Mandaguaçu);87165000;PR;0;D;6283
6500;Quatiguá;Quatiguá;86450000;PR;0;M;0
6501;Quatro Barras;Quatro Barras;83420000;PR;0;M;0
6502;Quatro Pontes;Quatro Pontes;85940000;PR;0;M;0
6503;Quebra Freio;Quebra Freio (Pato Branco);85514000;PR;0;P;6427
6504;Quedas do Iguaçu;Quedas do Iguaçu;85460000;PR;0;M;0
6505;Queimados;Queimados (Guarapuava);85137900;PR;0;P;6131
6506;Querência do Norte;Querência do Norte;87930000;PR;0;M;0
6507;Quinta do Sol;Quinta do Sol;87265000;PR;0;M;0
6508;Quinzópolis;Quinzópolis (Santa Mariana);86355000;PR;0;D;6589
6509;Quitandinha;Quitandinha;83840000;PR;0;M;0
6510;Ramilândia;Ramilândia;85888000;PR;0;M;0
6511;Rancho Alegre;Rancho Alegre;86290000;PR;0;M;0
6512;Rancho Alegre d'Oeste;Rancho Alegre d'Oeste;87395000;PR;0;M;0
6513;Realeza;Realeza;85770000;PR;0;M;0
6514;Rebouças;Rebouças;84550000;PR;0;M;0
6515;Região dos Valos;Região dos Valos (Telêmaco Borba);84279500;PR;0;P;6754
6516;Reianópolis;Reianópolis (Sengés);84230000;PR;0;D;6718
6517;Renascença;Renascença;85610000;PR;0;M;0
6518;Reserva;Reserva;84320000;PR;0;M;0
6519;Reserva do Iguaçu;Reserva do Iguaçu;85195000;PR;0;M;0
6520;Retiro;Retiro (Castro);84197800;PR;0;P;5942
6521;Retiro Grande;Retiro Grande (Campo Largo);83649500;PR;0;P;5911
6522;Ribeirão Bonito;Ribeirão Bonito (Grandes Rios);86847000;PR;0;D;6113
6523;Ribeirão Claro;Ribeirão Claro;86410000;PR;0;M;0
6524;Ribeirão do Pinhal;Ribeirão do Pinhal;86490000;PR;0;M;0
6525;Ribeirão do Pinheiro;Ribeirão do Pinheiro (Castro);84194700;PR;0;P;5942
6526;Rio Abaixo;Rio Abaixo (Castro);84193600;PR;0;P;5942
6527;Rio Azul;Rio Azul;84560000;PR;0;M;0
6528;Rio Bom;Rio Bom;86830000;PR;0;M;0
6529;Rio Bonito;Rio Bonito (Francisco Alves);87575000;PR;0;D;6093
6530;Rio Bonito do Iguaçu;Rio Bonito do Iguaçu;85340000;PR;0;M;0
6531;Rio Branco do Ivaí;Rio Branco do Ivaí;86848000;PR;0;M;0
6532;Rio Branco do Sul;Rio Branco do Sul;83540000;PR;0;M;0
6533;Rio Claro do Sul;Rio Claro do Sul (Mallet);84577000;PR;0;D;6279
6534;Rio da Prata;Rio da Prata (Santa Izabel do Oeste);85655000;PR;0;D;6580
6535;Rio da Prata;Rio da Prata (Nova Laranjeiras);85370000;PR;0;D;6367
6536;Rio das Antas;Rio das Antas (Cascavel);85823550;PR;0;P;5941
6537;Rio das Mortes;Rio das Mortes (Guarapuava);85130000;PR;0;P;6131
6538;Rio das Pedras;Rio das Pedras (Guarapuava);85131000;PR;0;P;6131
6539;Rio das Pedras;Rio das Pedras (Paranaguá);83251550;PR;0;P;6418
6540;Rio das Pombas;Rio das Pombas (Paranaguá);83251800;PR;0;P;6418
6541;Rio do Mato;Rio do Mato (Francisco Beltrão);85609200;PR;0;P;6094
6542;Rio do Salto;Rio do Salto (Cascavel);85824000;PR;0;D;5941
6543;Rio Negro;Rio Negro;83880000;PR;0;M;0
6544;Rio Novo;Rio Novo (Cascavel);85822850;PR;0;P;5941
6545;Rio Novo;Rio Novo (Reserva);84340000;PR;0;D;6518
6546;Rio Pinheiro;Rio Pinheiro (Mariópolis);85526000;PR;0;D;6309
6547;Rio Quatorze;Rio Quatorze (Francisco Beltrão);85609600;PR;0;P;6094
6548;Rio Saltinho;Rio Saltinho (Cascavel);85823900;PR;0;P;5941
6549;Rio Saudade;Rio Saudade (Francisco Beltrão);85609800;PR;0;P;6094
6550;Rio Verde;Rio Verde (Juranda);87357000;PR;0;D;6235
6551;Roberto Silveira;Roberto Silveira (Umuarama);87524000;PR;0;D;6794
6552;Roça Velha;Roça Velha (Ponta Grossa);84126700;PR;0;P;6471
6553;Roça Velha;Roça Velha (São José dos Pinhais);83164000;PR;0;P;6656
6554;Rolândia;Rolândia;86600000;PR;0;M;0
6555;Romeópolis;Romeópolis (Arapuã);86887000;PR;0;D;5785
6556;Roncador;Roncador;87320000;PR;0;M;0
6557;Rondinha;Rondinha (Guarapuava);85119000;PR;0;P;6131
6558;Rondon;Rondon;87800000;PR;0;M;0
6559;Rosário do Ivaí;Rosário do Ivaí;86850000;PR;0;M;0
6560;Sabáudia;Sabáudia;86720000;PR;0;M;0
6561;Sagrada Família;Sagrada Família (Planalto);85756000;PR;0;D;6466
6562;Salgado Filho;Salgado Filho;85620000;PR;0;M;0
6563;Salles de Oliveira;Salles de Oliveira (Campina da Lagoa);87349000;PR;0;D;5902
6564;Saltinho do Oeste;Saltinho do Oeste (Alto Piquiri);87585000;PR;0;D;5756
6565;Salto do Itararé;Salto do Itararé;84945000;PR;0;M;0
6566;Salto do Lontra;Salto do Lontra;85670000;PR;0;M;0
6567;Salto Portão;Salto Portão (Cascavel);85823800;PR;0;P;5941
6568;Samambaia;Samambaia (Guarapuava);85138300;PR;0;P;6131
6569;Santa Amélia;Santa Amélia;86370000;PR;0;M;0
6570;Santa Cecília do Pavão;Santa Cecília do Pavão;86225000;PR;0;M;0
6571;Santa Clara;Santa Clara (Castro);84194600;PR;0;P;5942
6572;Santa Cruz de Monte Castelo;Santa Cruz de Monte Castelo;87920000;PR;0;M;0
6573;Santa Eliza;Santa Eliza (Umuarama);87521000;PR;0;D;6794
6574;Santa Esmeralda;Santa Esmeralda (Santa Cruz de Monte Castelo);87925000;PR;0;D;6572
6575;Santa Fé;Santa Fé;86770000;PR;0;M;0
6576;Santa Fé do Pirapó;Santa Fé do Pirapó (Marialva);86994000;PR;0;D;6301
6577;Santa Helena;Santa Helena;85892000;PR;0;M;0
6578;Santa Inês;Santa Inês;86660000;PR;0;M;0
6579;Santa Isabel do Ivaí;Santa Isabel do Ivaí;87910000;PR;0;M;0
6580;Santa Izabel do Oeste;Santa Izabel do Oeste;85650000;PR;0;M;0
6581;Santa Lúcia;Santa Lúcia;85795000;PR;0;M;0
6582;Santa Lurdes;Santa Lurdes (Cambé);86199200;PR;0;P;5895
6583;Santa Luzia da Alvorada;Santa Luzia da Alvorada (São João do Ivaí);86934000;PR;0;D;6640
6584;Santa Margarida;Santa Margarida (Bela Vista do Paraíso);86135000;PR;0;D;5836
6585;Santa Margarida;Santa Margarida (Londrina);86104000;PR;0;P;6268
6586;Santa Maria;Santa Maria (Alto Paraná);87755000;PR;0;D;5755
6587;Santa Maria do Oeste;Santa Maria do Oeste;85230000;PR;0;M;0
6588;Santa Maria do Rio do Peixe;Santa Maria do Rio do Peixe (Congonhinhas);86323000;PR;0;D;5990
6589;Santa Mariana;Santa Mariana;86350000;PR;0;M;0
6590;Santa Mônica;Santa Mônica;87915000;PR;0;M;0
6591;Santa Quitéria;Santa Quitéria (Campo Largo);83649100;PR;0;P;5911
6592;Santa Quitéria;Santa Quitéria (Castro);84194000;PR;0;P;5942
6593;Santa Rita;Santa Rita (Castro);84197600;PR;0;P;5942
6594;Santa Rita;Santa Rita (Pato Branco);85514300;PR;0;P;6427
6595;Santa Rita do Oeste;Santa Rita do Oeste (Terra Roxa);85995000;PR;0;D;6761
6596;Santa Rosa;Santa Rosa (Francisco Beltrão);85609300;PR;0;P;6094
6597;Santa Tereza do Oeste;Santa Tereza do Oeste;85825000;PR;0;M;0
6598;Santa Terezinha de Itaipu;Santa Terezinha de Itaipu;85875000;PR;0;M;0
6599;Santa Zélia;Santa Zélia (Astorga);86742000;PR;0;D;5798
6600;Santana;Santana (Cruz Machado);84623000;PR;0;D;6008
6601;Santana do Itararé;Santana do Itararé;84970000;PR;0;M;0
6602;Santo Antônio;Santo Antônio (Castro);84194800;PR;0;P;5942
6603;Santo Antônio;Santo Antônio (Laranjeiras do Sul);85323000;PR;0;P;6257
6604;Santo Antônio da Platina;Santo Antônio da Platina;86430000;PR;0;M;0
6605;Santo Antônio do Caiuá;Santo Antônio do Caiuá;87730000;PR;0;M;0
6606;Santo Antônio do Iratim;Santo Antônio do Iratim (Bituruna);84650000;PR;0;D;5842
6607;Santo Antônio do Palmital;Santo Antônio do Palmital (Rio Bom);86835000;PR;0;D;6528
6608;Santo Antônio do Paraíso;Santo Antônio do Paraíso;86315000;PR;0;M;0
6609;Santo Antônio do Sudoeste;Santo Antônio do Sudoeste;85710000;PR;0;M;0
6610;Santo Inácio;Santo Inácio;86650000;PR;0;M;0
6611;Santo Rei;Santo Rei (Nova Cantu);87335000;PR;0;D;6361
6612;São Bento;São Bento (Campo Mourão);87316000;PR;0;P;5914
6613;São Braz;São Braz (Cascavel);85823850;PR;0;P;5941
6614;São Braz;São Braz (Pato Branco);85514450;PR;0;P;6427
6615;São Camilo;São Camilo (Palotina);85952000;PR;0;D;6410
6616;São Carlos do Ivaí;São Carlos do Ivaí;87770000;PR;0;M;0
6617;São Cirilo;São Cirilo (Castro);84193200;PR;0;P;5942
6618;São Clemente;São Clemente (Santa Helena);85894000;PR;0;D;6577
6619;São Cristovão;São Cristovão (Paranavaí);87729600;PR;0;P;6420
